g_name	taxon_assignmentID	bh_evalue	fasta_header
FUN_09661	1520881	2.63e-279	FUN_09661-T1
FUN_09662	1520881	6.6e-84	FUN_09662-T1
FUN_09663	1520881	1.6e-128	FUN_09663-T1
FUN_09664	1520881	0.0	FUN_09664-T1
FUN_09665	1520881	1.09e-27	FUN_09665-T1
FUN_09666	1520881	3.58e-89	FUN_09666-T1
FUN_09667	1520881	0.0	FUN_09667-T1
FUN_09668	1520881	1.77e-137	FUN_09668-T1
FUN_09669	1520881	4.31e-97	FUN_09669-T1
FUN_09670	388435	1.03e-76	FUN_09670-T1
FUN_09671	716546	7.440000000000001e-72	FUN_09671-T1
FUN_09672	1520881	1.76e-302	FUN_09672-T1
FUN_09673	78060	2.3700000000000003e-161	FUN_09673-T1
FUN_09674	1520881	1.41e-80	FUN_09674-T1
FUN_09542			FUN_09542-T1
FUN_09543	2608996	0.000686	FUN_09543-T1
FUN_09544	155619	2.59e-159	FUN_09544-T1
FUN_09545	1520881	1.34e-94	FUN_09545-T1
FUN_09546	1520881	2.34e-143	FUN_09546-T1
FUN_09547	78060	6.98e-107	FUN_09547-T1
FUN_09548	1520881	3.91e-245	FUN_09548-T1
FUN_09549	1520881	2.48e-142	FUN_09549-T1
FUN_09550			FUN_09550-T1
FUN_09551	1520881	0.0	FUN_09551-T1
FUN_09552	50934	1.7e-97	FUN_09552-T1
FUN_09553	1520881	2.9299999999999998e-114	FUN_09553-T1
FUN_09554	1520881	0.0	FUN_09554-T1
FUN_09555	1520881	2.1e-97	FUN_09555-T1
FUN_09556	1520881	4.66e-268	FUN_09556-T1
FUN_09557	1520881	1.8e-14	FUN_09557-T1
FUN_09558	716546	2.13e-41	FUN_09558-T1
FUN_09559	716546	4.56e-14	FUN_09559-T1
FUN_09560	2512241	7.11e-58	FUN_09560-T1
FUN_09561			FUN_09561-T1
FUN_09562	1520881	0.0	FUN_09562-T1
FUN_09563	1520881	0.0	FUN_09563-T1
FUN_09564	78060	2.24e-25	FUN_09564-T1
FUN_09565	716546	1.8e-20	FUN_09565-T1
FUN_09566	1520881	5.89e-254	FUN_09566-T1
FUN_09567	50934	1.98e-57	FUN_09567-T1
FUN_09568	147541	1.61e-51	FUN_09568-T1
FUN_09569	1520881	1.23e-304	FUN_09569-T1
FUN_09570			FUN_09570-T1
FUN_09571	78060	1.9399999999999998e-126	FUN_09571-T1
FUN_09572	5178	9.85e-15	FUN_09572-T1
FUN_09573	1520881	1.28e-25	FUN_09573-T1
FUN_09574	560253	2.26e-23	FUN_09574-T1
FUN_09575	560253	3.14e-11	FUN_09575-T1
FUN_09576			FUN_09576-T1
FUN_09577	716546	1.74e-15	FUN_09577-T1
FUN_09578	715989	2.1e-93	FUN_09578-T1
FUN_09579	1520881	0.0	FUN_09579-T1
FUN_09580	1520881	3.33e-117	FUN_09580-T1
FUN_09581	116794	5.02e-159	FUN_09581-T1
FUN_09582	116794	0.0	FUN_09582-T1
FUN_09583	116794	2.08e-260	FUN_09583-T1
FUN_09584			FUN_09584-T1
FUN_09585	716546	2.25e-09	FUN_09585-T1
FUN_09586			FUN_09586-T1
FUN_09587	1520881	9.02e-97	FUN_09587-T1
FUN_09588			FUN_09588-T1
FUN_09589	1520881	1.13e-216	FUN_09589-T1
FUN_09590			FUN_09590-T1
FUN_09591	1520881	6.4099999999999995e-112	FUN_09591-T1
FUN_09592	112416	2.63e-29	FUN_09592-T1
FUN_09593	2821754	7.4e-06	FUN_09593-T1
FUN_09594			FUN_09594-T1
FUN_09595	1520881	1.11e-306	FUN_09595-T1
FUN_09596	716546	5.08e-310	FUN_09596-T1
FUN_09597			FUN_09597-T1
FUN_09598	147548	2.23e-24	FUN_09598-T1
FUN_09599	1520881	1.66e-254	FUN_09599-T1
FUN_09600	716546	4.04e-254	FUN_09600-T1
FUN_09601	1903189	1.01e-09	FUN_09601-T1
FUN_09602	78060	0.0	FUN_09602-T1
FUN_09603	1520881	8.510000000000001e-133	FUN_09603-T1
FUN_09604	116794	5.16e-14	FUN_09604-T1
FUN_09605	1520881	5e-306	FUN_09605-T1
FUN_09606	1520881	0.0	FUN_09606-T1
FUN_09607	78060	1.6e-41	FUN_09607-T1
FUN_09608	1520881	7.76e-158	FUN_09608-T1
FUN_09609			FUN_09609-T1
FUN_09610	1520881	7.449999999999999e-254	FUN_09610-T1
FUN_09611	5042	0.0	FUN_09611-T1
FUN_09612	716546	0.0	FUN_09612-T1
FUN_09613	2608996	3.82e-17	FUN_09613-T1
FUN_09614	2608996	4.21e-49	FUN_09614-T1
FUN_09832	2608996	3.22e-05	FUN_09832-T1
FUN_09833			FUN_09833-T1
FUN_09834	1520881	1.5500000000000001e-121	FUN_09834-T1
FUN_09835	716546	5.0599999999999995e-191	FUN_09835-T1
FUN_09836	716546	0.0	FUN_09836-T1
FUN_09837	1520881	8.17e-71	FUN_09837-T1
FUN_09819	62708	6.32e-09	FUN_09819-T1
FUN_09820			FUN_09820-T1
FUN_09821			FUN_09821-T1
FUN_09822	1520881	6.25e-206	FUN_09822-T1
FUN_09823	1520881	3.8000000000000003e-181	FUN_09823-T1
FUN_09824	716546	1.5400000000000001e-22	FUN_09824-T1
FUN_09825	2082293	1.6200000000000003e-27	FUN_09825-T1
FUN_09341	716546	6.070000000000001e-179	FUN_09341-T1
FUN_09342	147541	1.6099999999999998e-54	FUN_09342-T1
FUN_09343	716546	7.350000000000001e-79	FUN_09343-T1
FUN_09344	451868	3.61e-17	FUN_09344-T1
FUN_09345	716546	1.7299999999999997e-42	FUN_09345-T1
FUN_09346			FUN_09346-T1
FUN_09347	1520881	3.45e-181	FUN_09347-T1
FUN_09348	78060	7.17e-68	FUN_09348-T1
FUN_09349			FUN_09349-T1
FUN_09350			FUN_09350-T1
FUN_09351			FUN_09351-T1
FUN_09352			FUN_09352-T1
FUN_09353			FUN_09353-T1
FUN_09354			FUN_09354-T1
FUN_09355			FUN_09355-T1
FUN_09356	1520881	1.1000000000000001e-247	FUN_09356-T1
FUN_09357	716546	3.83e-195	FUN_09357-T1
FUN_09358	1520881	3.5700000000000002e-248	FUN_09358-T1
FUN_09359			FUN_09359-T1
FUN_09360	451868	4.32e-74	FUN_09360-T1
FUN_09361	1940652	6.09e-17	FUN_09361-T1
FUN_09362	78060	5.37e-101	FUN_09362-T1
FUN_09363			FUN_09363-T1
FUN_09364			FUN_09364-T1
FUN_09365			FUN_09365-T1
FUN_09366	5178	3.18e-112	FUN_09366-T1
FUN_09367			FUN_09367-T1
FUN_09368	388435	1.0300000000000001e-185	FUN_09368-T1
FUN_09369	716546	1.53e-108	FUN_09369-T1
FUN_09370			FUN_09370-T1
FUN_09371	716546	4.16e-117	FUN_09371-T1
FUN_09372	1520881	6.520000000000001e-271	FUN_09372-T1
FUN_09373	1520881	1.44e-175	FUN_09373-T1
FUN_09374			FUN_09374-T1
FUN_09375	1520881	2.27e-220	FUN_09375-T1
FUN_09376	1520881	3.7e-12	FUN_09376-T1
FUN_09377	2608996	2.3e-50	FUN_09377-T1
FUN_09378	2608996	1.16e-11	FUN_09378-T1
FUN_09379	716546	2.1999999999999997e-61	FUN_09379-T1
FUN_09380	2608996	1.2600000000000001e-59	FUN_09380-T1
FUN_09381	2608996	0.0	FUN_09381-T1
FUN_09382	716546	3.82e-08	FUN_09382-T1
FUN_09383	1520881	0.0	FUN_09383-T1
FUN_09384	1520881	2.83e-151	FUN_09384-T1
FUN_09385	147541	4.37e-20	FUN_09385-T1
FUN_09386	716546	5.5600000000000006e-21	FUN_09386-T1
FUN_09387	1520881	1.2399999999999998e-54	FUN_09387-T1
FUN_09388			FUN_09388-T1
FUN_09389	1520881	0.0	FUN_09389-T1
FUN_09390	1520881	4.51e-76	FUN_09390-T1
FUN_09391	1520881	2.91e-84	FUN_09391-T1
FUN_09392	716546	1.8299999999999999e-149	FUN_09392-T1
FUN_09393	716546	2.42e-154	FUN_09393-T1
FUN_09394	1978231	2.52e-74	FUN_09394-T1
FUN_09395	2608996	1.04e-09	FUN_09395-T1
FUN_09396			FUN_09396-T1
FUN_09397	715989	6.73e-89	FUN_09397-T1
FUN_09398	1978231	1.1500000000000002e-47	FUN_09398-T1
FUN_09399	116794	0.0	FUN_09399-T1
FUN_09400	716546	3.2300000000000003e-27	FUN_09400-T1
FUN_09401	105696	1.55e-154	FUN_09401-T1
FUN_09402	2070412	1.22e-264	FUN_09402-T1
FUN_09403			FUN_09403-T1
FUN_09404	116794	3.08e-100	FUN_09404-T1
FUN_09405	1520881	1.61e-151	FUN_09405-T1
FUN_09406			FUN_09406-T1
FUN_09407	1520881	0.0	FUN_09407-T1
FUN_09408	388435	1.1900000000000001e-116	FUN_09408-T1
FUN_09409	34368	6.839999999999999e-135	FUN_09409-T1
FUN_09410	716546	1.9e-210	FUN_09410-T1
FUN_09411	5052	1.37e-13	FUN_09411-T1
FUN_09412			FUN_09412-T1
FUN_09413	574774	3.22e-16	FUN_09413-T1
FUN_09414	1520881	1.0399999999999999e-147	FUN_09414-T1
FUN_09415	1520881	4.54e-05	FUN_09415-T1
FUN_09416	77044	1.6399999999999999e-186	FUN_09416-T1
FUN_09417	1520881	3.26e-29	FUN_09417-T1
FUN_09418	78060	9.49e-259	FUN_09418-T1
FUN_09419	1520881	3.96e-232	FUN_09419-T1
FUN_09420	1520881	2.4e-09	FUN_09420-T1
FUN_09421			FUN_09421-T1
FUN_09422			FUN_09422-T1
FUN_09423			FUN_09423-T1
FUN_09424	364733	1.88e-173	FUN_09424-T1
FUN_09425	1520881	3.25e-16	FUN_09425-T1
FUN_09426			FUN_09426-T1
FUN_09427	1520881	8.27e-108	FUN_09427-T1
FUN_09428	116821	1.94e-08	FUN_09428-T1
FUN_09429	1520881	1.23e-310	FUN_09429-T1
FUN_09430	50934	3.94e-206	FUN_09430-T1
FUN_09431			FUN_09431-T1
FUN_09432	5178	5.29e-19	FUN_09432-T1
FUN_09433	1520881	0.0	FUN_09433-T1
FUN_09434	172621	1.48e-28	FUN_09434-T1
FUN_09435	388435	6.920000000000001e-43	FUN_09435-T1
FUN_09436	1520881	6.5e-12	FUN_09436-T1
FUN_09437	716546	1.71e-12	FUN_09437-T1
FUN_09438	1520881	2.73e-202	FUN_09438-T1
FUN_09439	1520881	0.0	FUN_09439-T1
FUN_09440	1520881	1.0099999999999999e-191	FUN_09440-T1
FUN_09441	1520881	5.02e-154	FUN_09441-T1
FUN_09442	1520881	5.940000000000001e-259	FUN_09442-T1
FUN_09443	1520881	3.74e-08	FUN_09443-T1
FUN_09444	116821	1.53e-14	FUN_09444-T1
FUN_09445	2732470	0.0	FUN_09445-T1
FUN_09446	716546	3.0799999999999997e-24	FUN_09446-T1
FUN_09447	716546	4.93e-29	FUN_09447-T1
FUN_09448			FUN_09448-T1
FUN_09449	2608996	2.05e-63	FUN_09449-T1
FUN_09450			FUN_09450-T1
FUN_09451			FUN_09451-T1
FUN_09771			FUN_09771-T1
FUN_09772	1520881	2.88e-234	FUN_09772-T1
FUN_09773	1520881	4.24e-165	FUN_09773-T1
FUN_09774	1520881	1.07e-133	FUN_09774-T1
FUN_09775	116794	8.309999999999999e-159	FUN_09775-T1
FUN_09776	1520881	4.9500000000000006e-117	FUN_09776-T1
FUN_09777	716546	1.1099999999999999e-55	FUN_09777-T1
FUN_09778	1314670	8.5e-22	FUN_09778-T1
FUN_09779	716546	1.9199999999999997e-68	FUN_09779-T1
FUN_09780	1520881	2.0699999999999998e-95	FUN_09780-T1
FUN_09781	1520881	4.09e-251	FUN_09781-T1
FUN_09782	1520881	0.0	FUN_09782-T1
FUN_09783	1520881	0.0	FUN_09783-T1
FUN_09784	116794	2.94e-184	FUN_09784-T1
FUN_09785	388435	4.6500000000000004e-226	FUN_09785-T1
FUN_09786	1520881	0.0	FUN_09786-T1
FUN_09787	1520881	0.0	FUN_09787-T1
FUN_09788	388435	0.0	FUN_09788-T1
FUN_09789	1520881	0.0	FUN_09789-T1
FUN_09790			FUN_09790-T1
FUN_09791	716546	1.61e-87	FUN_09791-T1
FUN_09792	116821	0.00096	FUN_09792-T1
FUN_09793	1520881	2.3199999999999997e-30	FUN_09793-T1
FUN_09794	1520881	0.0	FUN_09794-T1
FUN_09795	1520881	1.6500000000000003e-179	FUN_09795-T1
FUN_09796	78060	1.82e-291	FUN_09796-T1
FUN_09797	1670608	4.4e-264	FUN_09797-T1
FUN_09798	1520881	7.470000000000001e-245	FUN_09798-T1
FUN_09799	716546	3.41e-189	FUN_09799-T1
FUN_09800			FUN_09800-T1
FUN_09801	92860	1.5799999999999998e-82	FUN_09801-T1
FUN_09802	716546	3.95e-08	FUN_09802-T1
FUN_09803	388435	1.1400000000000001e-29	FUN_09803-T1
FUN_09804	1520881	2.18e-192	FUN_09804-T1
FUN_09725	1131492	7.869999999999999e-45	FUN_09725-T1
FUN_09726			FUN_09726-T1
FUN_09727	716546	1.4500000000000001e-276	FUN_09727-T1
FUN_09728	1520881	3.7499999999999996e-230	FUN_09728-T1
FUN_09729	78060	1.85e-117	FUN_09729-T1
FUN_09730	715989	6.71e-06	FUN_09730-T1
FUN_09731	716546	7e-108	FUN_09731-T1
FUN_09732	172621	4.900000000000001e-59	FUN_09732-T1
FUN_09733	716546	3.15e-12	FUN_09733-T1
FUN_09734	1520881	5.8e-259	FUN_09734-T1
FUN_09735	1520881	0.0	FUN_09735-T1
FUN_09736	1520881	0.0	FUN_09736-T1
FUN_09737			FUN_09737-T1
FUN_09738	1520881	3.3499999999999996e-246	FUN_09738-T1
FUN_09739			FUN_09739-T1
FUN_09740	716546	4.02e-26	FUN_09740-T1
FUN_09741			FUN_09741-T1
FUN_09742			FUN_09742-T1
FUN_09743	716546	4.75e-09	FUN_09743-T1
FUN_09744	1520881	3.77e-248	FUN_09744-T1
FUN_09745	716546	5.16e-127	FUN_09745-T1
FUN_09746	5125	2.9099999999999996e-48	FUN_09746-T1
FUN_09747	5529	8.1e-35	FUN_09747-T1
FUN_09748	398673	2.82e-93	FUN_09748-T1
FUN_09749	1520881	4.85e-37	FUN_09749-T1
FUN_09750	1520881	2.92e-19	FUN_09750-T1
FUN_09751			FUN_09751-T1
FUN_09752	388435	1.1100000000000001e-144	FUN_09752-T1
FUN_09753			FUN_09753-T1
FUN_09754	560253	3.44e-20	FUN_09754-T1
FUN_09755			FUN_09755-T1
FUN_09756	716546	5.1999999999999994e-42	FUN_09756-T1
FUN_09757	1520881	4.09e-175	FUN_09757-T1
FUN_09758	2608996	1.64e-14	FUN_09758-T1
FUN_09759	78060	1.31e-12	FUN_09759-T1
FUN_09760	1520881	5.99e-08	FUN_09760-T1
FUN_09761	388435	0.0	FUN_09761-T1
FUN_09762	716546	1.64e-07	FUN_09762-T1
FUN_09763			FUN_09763-T1
FUN_09764	716546	2.25e-17	FUN_09764-T1
FUN_09765	2608996	3.31e-59	FUN_09765-T1
FUN_09766			FUN_09766-T1
FUN_09767			FUN_09767-T1
FUN_09768	78060	6.5e-60	FUN_09768-T1
FUN_09769	1520881	3.6699999999999997e-233	FUN_09769-T1
FUN_09770	1520881	7e-36	FUN_09770-T1
FUN_09866	2608996	1.49e-18	FUN_09866-T1
FUN_09838	2608996	7.29e-08	FUN_09838-T1
FUN_09839	576137	6.8e-250	FUN_09839-T1
FUN_09840	1520881	6.02e-47	FUN_09840-T1
FUN_09841	460073	1.75e-28	FUN_09841-T1
FUN_09842	460073	2.12e-08	FUN_09842-T1
FUN_09843			FUN_09843-T1
FUN_09218	1520881	1.85e-175	FUN_09218-T1
FUN_09219	1520881	6.13e-36	FUN_09219-T1
FUN_09220	1520881	3.68e-62	FUN_09220-T1
FUN_09221	157822	5.1e-84	FUN_09221-T1
FUN_09222	1520881	9.28e-10	FUN_09222-T1
FUN_09223	116821	1.92e-41	FUN_09223-T1
FUN_09224	1520881	1.44e-196	FUN_09224-T1
FUN_09225			FUN_09225-T1
FUN_09226	716546	3.28e-171	FUN_09226-T1
FUN_09227	388435	0.0	FUN_09227-T1
FUN_09228			FUN_09228-T1
FUN_09229	1520881	1.59e-28	FUN_09229-T1
FUN_09230	147541	2.25e-06	FUN_09230-T1
FUN_09231	1520881	0.0	FUN_09231-T1
FUN_09232	78060	1.99e-18	FUN_09232-T1
FUN_09233			FUN_09233-T1
FUN_09234			FUN_09234-T1
FUN_09235			FUN_09235-T1
FUN_09236	1520881	3.7099999999999995e-172	FUN_09236-T1
FUN_09237	1520881	5e-178	FUN_09237-T1
FUN_09238	716546	2.05e-19	FUN_09238-T1
FUN_09239	147548	9.93e-145	FUN_09239-T1
FUN_09240			FUN_09240-T1
FUN_09241	1520881	1.64e-162	FUN_09241-T1
FUN_09242	1520881	1.7499999999999999e-141	FUN_09242-T1
FUN_09243	1520881	2.4799999999999998e-147	FUN_09243-T1
FUN_09244	1520881	2e-153	FUN_09244-T1
FUN_09245	78060	1.87e-212	FUN_09245-T1
FUN_09246	1520881	1.95e-271	FUN_09246-T1
FUN_09247	1520881	1.09e-252	FUN_09247-T1
FUN_09248	1520881	2.39e-232	FUN_09248-T1
FUN_09249	78060	4.74e-47	FUN_09249-T1
FUN_09250	1520881	2.92e-63	FUN_09250-T1
FUN_09251	1520881	2.3700000000000002e-29	FUN_09251-T1
FUN_09252	1520881	7.66e-161	FUN_09252-T1
FUN_09253	1520881	7.4e-33	FUN_09253-T1
FUN_09254	78060	4.43e-28	FUN_09254-T1
FUN_09255	147548	2.92e-68	FUN_09255-T1
FUN_09256	1520881	4.12e-231	FUN_09256-T1
FUN_09257	157822	7.95e-101	FUN_09257-T1
FUN_09258	1520881	1.8e-108	FUN_09258-T1
FUN_09259	78060	7.09e-53	FUN_09259-T1
FUN_09260	716546	8.049999999999999e-126	FUN_09260-T1
FUN_09261	1520881	2.11e-215	FUN_09261-T1
FUN_09262	1520881	1.52e-104	FUN_09262-T1
FUN_09263	1520881	6.539999999999999e-168	FUN_09263-T1
FUN_09264	1520881	4.53e-160	FUN_09264-T1
FUN_09265	1520881	4.09e-63	FUN_09265-T1
FUN_09266	78156	5.23e-05	FUN_09266-T1
FUN_09267	1520881	2.55e-311	FUN_09267-T1
FUN_09268	1520881	1.0200000000000001e-145	FUN_09268-T1
FUN_09269	1520881	6.030000000000001e-97	FUN_09269-T1
FUN_09270	1520881	1.0899999999999998e-42	FUN_09270-T1
FUN_09271	1520881	5.44e-138	FUN_09271-T1
FUN_09272	1520881	8.81e-315	FUN_09272-T1
FUN_09273	2608996	2.37e-16	FUN_09273-T1
FUN_09274	1520881	1.19e-10	FUN_09274-T1
FUN_09275	2608996	5.24e-11	FUN_09275-T1
FUN_09276	2608996	2.29e-08	FUN_09276-T1
FUN_09277	1520881	9.18e-11	FUN_09277-T1
FUN_09278			FUN_09278-T1
FUN_09279	78060	2.28e-210	FUN_09279-T1
FUN_09280	388435	0.0	FUN_09280-T1
FUN_09281	5178	6.6e-128	FUN_09281-T1
FUN_09282	1520881	5.0399999999999995e-197	FUN_09282-T1
FUN_09283	1520881	2.2200000000000002e-103	FUN_09283-T1
FUN_09284	1520881	1.28e-199	FUN_09284-T1
FUN_09285			FUN_09285-T1
FUN_09286	1520881	1.3000000000000001e-273	FUN_09286-T1
FUN_09287			FUN_09287-T1
FUN_09288			FUN_09288-T1
FUN_09289	716546	6.59e-09	FUN_09289-T1
FUN_09290	1940652	6.33e-38	FUN_09290-T1
FUN_09291	716546	2.46e-22	FUN_09291-T1
FUN_09292			FUN_09292-T1
FUN_09293			FUN_09293-T1
FUN_09294			FUN_09294-T1
FUN_09295	1520881	3.84e-11	FUN_09295-T1
FUN_09296			FUN_09296-T1
FUN_09297			FUN_09297-T1
FUN_09298			FUN_09298-T1
FUN_09299	451871	5.26e-08	FUN_09299-T1
FUN_09300			FUN_09300-T1
FUN_09301	1520881	3.7e-245	FUN_09301-T1
FUN_09302	1520881	2.91e-311	FUN_09302-T1
FUN_09303	1520881	5.35e-158	FUN_09303-T1
FUN_09304	1520881	1.08e-90	FUN_09304-T1
FUN_09305	50990	2.3600000000000003e-185	FUN_09305-T1
FUN_09306	2608996	5.58e-10	FUN_09306-T1
FUN_09307	1520881	4.499999999999999e-52	FUN_09307-T1
FUN_09308	441959	4.85e-22	FUN_09308-T1
FUN_09309	1520881	0.0	FUN_09309-T1
FUN_09310	78060	1.13e-93	FUN_09310-T1
FUN_09311	37989	1.02e-64	FUN_09311-T1
FUN_09312	716546	0.000177	FUN_09312-T1
FUN_09313	1520881	1.88e-261	FUN_09313-T1
FUN_09314	388435	4.27e-112	FUN_09314-T1
FUN_09315	1520881	0.0	FUN_09315-T1
FUN_09316	1520881	1.3100000000000001e-185	FUN_09316-T1
FUN_09317	1520881	0.0	FUN_09317-T1
FUN_09318	1520881	0.0	FUN_09318-T1
FUN_09320	1520881	6.42e-171	FUN_09320-T1
FUN_09321	1520881	5.19e-56	FUN_09321-T1
FUN_09322	716546	1.8099999999999997e-89	FUN_09322-T1
FUN_09323	1783272	3.35e-24	FUN_09323-T1
FUN_09324	2033014	4.1400000000000003e-26	FUN_09324-T1
FUN_09325	67819	7.92e-16	FUN_09325-T1
FUN_09326			FUN_09326-T1
FUN_09327	3028117	1.17e-22	FUN_09327-T1
FUN_09328	2	1.42e-15	FUN_09328-T1
FUN_09329	2	1.23e-28	FUN_09329-T1
FUN_09330			FUN_09330-T1
FUN_09331	70125	6.29e-85	FUN_09331-T1
FUN_09332	131567	1.04e-24	FUN_09332-T1
FUN_09333	2033014	1.44e-33	FUN_09333-T1
FUN_09334			FUN_09334-T1
FUN_09335	67819	1.28e-33	FUN_09335-T1
FUN_09336	2033014	8.03e-28	FUN_09336-T1
FUN_09337	2282151	0.000165	FUN_09337-T1
FUN_09338	2	5.22e-67	FUN_09338-T1
FUN_09339	2	1.23e-49	FUN_09339-T1
FUN_09340	2	1.67e-33	FUN_09340-T1
FUN_09862	1520881	0.0	FUN_09862-T1
FUN_09863	1520881	0.0	FUN_09863-T1
FUN_09864	1520881	3.6200000000000005e-192	FUN_09864-T1
FUN_09813	1520881	5.909999999999999e-94	FUN_09813-T1
FUN_09814	1520881	2.96e-116	FUN_09814-T1
FUN_09815	388435	0.0	FUN_09815-T1
FUN_09816	1520881	5.81e-49	FUN_09816-T1
FUN_09817	1520881	2.68e-72	FUN_09817-T1
FUN_09818	1520881	2.1000000000000002e-29	FUN_09818-T1
FUN_09865	716546	3.7800000000000003e-75	FUN_09865-T1
FUN_08965	5185	1.37e-13	FUN_08965-T1
FUN_08966	1520881	3.7e-132	FUN_08966-T1
FUN_08967	388435	5.29e-196	FUN_08967-T1
FUN_08968	1520881	1.58e-59	FUN_08968-T1
FUN_08969	388435	3.5099999999999995e-46	FUN_08969-T1
FUN_08970	1520881	1.47e-200	FUN_08970-T1
FUN_08971	1520881	2.98e-104	FUN_08971-T1
FUN_08972	147548	4.76e-12	FUN_08972-T1
FUN_08973			FUN_08973-T1
FUN_08974	388435	4.73e-181	FUN_08974-T1
FUN_08975	112415	8.76e-23	FUN_08975-T1
FUN_08976	1520881	2.25e-60	FUN_08976-T1
FUN_08977	1520881	4.63e-135	FUN_08977-T1
FUN_08978	388435	1.5e-207	FUN_08978-T1
FUN_08979			FUN_08979-T1
FUN_08980	1520881	2.21e-112	FUN_08980-T1
FUN_08981	388435	9.43e-95	FUN_08981-T1
FUN_08982	1520881	3.2e-98	FUN_08982-T1
FUN_08983	1520881	0.0	FUN_08983-T1
FUN_08984	1520881	0.0	FUN_08984-T1
FUN_08985	716546	2.28e-116	FUN_08985-T1
FUN_08986	1520881	2.8400000000000003e-43	FUN_08986-T1
FUN_08987	116821	1.81e-16	FUN_08987-T1
FUN_08988	1520881	0.0	FUN_08988-T1
FUN_08989	1520881	1.36e-173	FUN_08989-T1
FUN_08990	1520881	5.14e-248	FUN_08990-T1
FUN_08991	1520881	1.6299999999999999e-83	FUN_08991-T1
FUN_08992	1520881	2.8399999999999998e-95	FUN_08992-T1
FUN_08993	1520881	1.22e-215	FUN_08993-T1
FUN_08994	388435	1.54e-183	FUN_08994-T1
FUN_08995	1520881	3.63e-223	FUN_08995-T1
FUN_08996	1520881	4.37e-176	FUN_08996-T1
FUN_08997	1520881	2.86e-224	FUN_08997-T1
FUN_08998	1520881	1.4500000000000002e-103	FUN_08998-T1
FUN_08999	78060	1.5099999999999998e-45	FUN_08999-T1
FUN_09000	1520881	1.4700000000000002e-79	FUN_09000-T1
FUN_09001	1520881	3.6399999999999997e-60	FUN_09001-T1
FUN_09002	1520881	1.53e-275	FUN_09002-T1
FUN_09003	1520881	6.860000000000001e-124	FUN_09003-T1
FUN_09004	1520881	1.07e-275	FUN_09004-T1
FUN_09005	1520881	5.300000000000001e-296	FUN_09005-T1
FUN_09006	1520881	9.630000000000001e-100	FUN_09006-T1
FUN_09007	1520881	4.47e-86	FUN_09007-T1
FUN_09008	716546	9.43e-44	FUN_09008-T1
FUN_09009	716546	1.2799999999999999e-24	FUN_09009-T1
FUN_09010			FUN_09010-T1
FUN_09011	1520881	4.4799999999999997e-187	FUN_09011-T1
FUN_09012	1520881	0.0	FUN_09012-T1
FUN_09013	1520881	3.7e-114	FUN_09013-T1
FUN_09014	716546	6.23e-53	FUN_09014-T1
FUN_09015	451870	3.65e-117	FUN_09015-T1
FUN_09016			FUN_09016-T1
FUN_09017	1520881	3.48e-190	FUN_09017-T1
FUN_09018	1520881	1.02e-312	FUN_09018-T1
FUN_09019	1520881	1.5e-238	FUN_09019-T1
FUN_09020	1520881	8.54e-112	FUN_09020-T1
FUN_09021	78060	2.82e-64	FUN_09021-T1
FUN_09022	1520881	2.34e-213	FUN_09022-T1
FUN_09023	1520881	1.1699999999999999e-119	FUN_09023-T1
FUN_09024	716546	3.16e-13	FUN_09024-T1
FUN_09025	1520881	1.01e-37	FUN_09025-T1
FUN_09026	716546	1.75e-08	FUN_09026-T1
FUN_09027	388435	0.0	FUN_09027-T1
FUN_09028	1520881	7.27e-18	FUN_09028-T1
FUN_09029	1520881	1.92e-19	FUN_09029-T1
FUN_09030			FUN_09030-T1
FUN_09031	1520881	3.41e-191	FUN_09031-T1
FUN_09032	1520881	1.27e-130	FUN_09032-T1
FUN_09033	78060	6.68e-277	FUN_09033-T1
FUN_09034	1520881	1.8199999999999998e-258	FUN_09034-T1
FUN_09035	1520881	0.0	FUN_09035-T1
FUN_09037	1520881	5.62e-13	FUN_09037-T1
FUN_09038	716546	9.66e-316	FUN_09038-T1
FUN_09039	716546	0.0	FUN_09039-T1
FUN_09040	2608996	7.56e-13	FUN_09040-T1
FUN_09041	1520881	0.0	FUN_09041-T1
FUN_09042	716546	4.8800000000000005e-70	FUN_09042-T1
FUN_09043			FUN_09043-T1
FUN_09044			FUN_09044-T1
FUN_09045	716546	3.44e-08	FUN_09045-T1
FUN_09046			FUN_09046-T1
FUN_09047	1520881	0.0	FUN_09047-T1
FUN_09048	388435	1.29e-180	FUN_09048-T1
FUN_09049	1520881	5.1e-227	FUN_09049-T1
FUN_09050	1520881	3.3e-90	FUN_09050-T1
FUN_09051	388435	0.0	FUN_09051-T1
FUN_09052	1520881	8.74e-114	FUN_09052-T1
FUN_09053	78060	4.31e-153	FUN_09053-T1
FUN_09054	1520881	0.0	FUN_09054-T1
FUN_09055	716546	2.9599999999999997e-24	FUN_09055-T1
FUN_09056	1520881	7.84e-269	FUN_09056-T1
FUN_09057	50934	8.84e-126	FUN_09057-T1
FUN_09058			FUN_09058-T1
FUN_09059	1520881	0.0	FUN_09059-T1
FUN_09060	1520881	0.0	FUN_09060-T1
FUN_09061	50934	4.0699999999999996e-135	FUN_09061-T1
FUN_09062	716546	5.36e-51	FUN_09062-T1
FUN_09063	1520881	5.93e-57	FUN_09063-T1
FUN_09064	2786	2.85e-05	FUN_09064-T1
FUN_09065	388435	0.0	FUN_09065-T1
